room_key,address_place,address_street,address_zip_code,seats_sitting,seats_wheelchair,seats_standing,floor_type,floor_level,tumonline_id,area_id,building_id,main_operator_id,usage_id,alt_name,arch_name,calendar_resource_nr,patched
2601.01.251,München,Franz-Langinger-Str. 10,81245,,,,Fliesen,1.OG,42948,16,621,14989,223,"G251, Treppenraum",G251@2601,,false
2601.01.252,München,Franz-Langinger-Str. 10,81245,,,,Linoleum,1.OG,42952,16,621,14989,222,"G252, Flur 1",G252@2601,,false
2601.01.252A,München,Franz-Langinger-Str. 10,81245,,,,Keine Angabe,1.OG,43033,16,621,55298,160,"G252a, Elektro Verteiler",G252a@2601,,false
2601.01.252B,München,Franz-Langinger-Str. 10,81245,,,,Keine Angabe,1.OG,43039,16,621,14989,120,"G252b, Installation",G252b@2601,,false
2601.01.253,München,Franz-Langinger-Str. 10,81245,,,,Keine Angabe,1.OG,43043,16,621,14989,222,"G253, Flur 2",G253@2601,,false
2601.01.253A,München,Franz-Langinger-Str. 10,81245,,,,Keine Angabe,1.OG,43052,16,621,55298,120,"G253a, Elektro Verteiler",G253a@2601,,false
2601.01.253B,München,Franz-Langinger-Str. 10,81245,,,,Keine Angabe,1.OG,43056,16,621,55298,120,"G253b, Installation",G253b@2601,,false
2601.01.254,München,Franz-Langinger-Str. 10,81245,,,,Linoleum,1.OG,43128,16,621,14989,222,"G254, Flur 3",G254@2601,,false
2601.01.255,München,Franz-Langinger-Str. 10,81245,,,,Linoleum,1.OG,43133,16,621,14989,222,"G255, Flur 4",G255@2601,,false
2601.01.255A,München,Franz-Langinger-Str. 10,81245,,,,Keine Angabe,1.OG,43137,16,621,14989,8,"G255a, Balkon zur Halle",G255a@2601,,false
2601.01.256,München,Franz-Langinger-Str. 10,81245,,,,Fliesen,1.OG,43143,16,621,14989,223,"G256, Wendeltreppe",G256@2601,,false
2601.01.257,München,Franz-Langinger-Str. 10,81245,,,,Fliesen,1.OG,43146,16,621,14989,223,"G257, Wendeltreppe",G257@2601,,false
2601.02.344,München,Franz-Langinger-Str. 10,81245,,,,Fliesen,2.OG,43148,16,621,19691,223,"G344, Treppenraum",G344@2601,,false
2601.02.350,München,Franz-Langinger-Str. 10,81245,,,,Estrich (Beton),2.OG,43301,16,621,55298,32,"G355, Raumlufttechnik",G355@2601,,false
2601.02.352,München,Franz-Langinger-Str. 10,81245,,,,Keine Angabe,2.OG,43304,16,621,55298,120,"G352, Installationsschacht",G352@2601,,false
2601.02.353,München,Franz-Langinger-Str. 10,81245,,,,Keine Angabe,2.OG,43305,16,621,55298,120,"G353, Installationsschacht",G353@2601,,false
2601.EG.105,München,Franz-Langinger-Str. 10,81245,,,,Fliesen,EG,43675,16,621,14989,223,"G105, Treppenraum",G105@2601,,false
2601.EG.106,München,Franz-Langinger-Str. 10,81245,10,,,PVC,EG,22074,16,621,14989,49,"G106, Versuchsraum II - Bodenmechanic",G106@2601,18851,false
2601.EG.107,München,Franz-Langinger-Str. 10,81245,,,,Fliesen,EG,43684,16,621,14989,222,"G107, Flur/Eingang",G107@2601,,false
2601.EG.107A,München,Franz-Langinger-Str. 10,81245,,,,PVC,EG,43752,16,621,55298,4,"G107a, Hebebühne",G107a@2601,,false
2601.EG.108,München,Franz-Langinger-Str. 10,81245,1,,,Estrich (Beton),EG,43758,16,621,14989,30,"G108, Lager / Probeneingang",G108@2601,,false
2601.EG.110,München,Franz-Langinger-Str. 10,81245,1,,,PVC,EG,43763,16,621,14989,12,"G110, Büro",G110@2601,,false
2601.EG.112,München,Franz-Langinger-Str. 10,81245,,,,Fliesen,EG,43769,16,621,14989,222,"G103, Flur",G103@2601,,false
2601.EG.113,München,Franz-Langinger-Str. 10,81245,3,,,Fliesen,EG,43841,16,621,14989,49,"G111, Versuchsraum II - Bodenmechanic",G111@2601,,false
2601.EG.114,München,Franz-Langinger-Str. 10,81245,,,,Fliesen,EG,78096,16,621,50278,49,"G114, Versuchsraum II - Bodenmechanic",G114@2601,,false
2601.EG.115,München,Franz-Langinger-Str. 10,81245,2,,,PVC,EG,43847,16,621,50278,12,"G115, Büro",G115@2601,,false
2601.EG.116,München,Franz-Langinger-Str. 10,81245,,,,PVC,EG,78097,16,621,50278,12,"G116, Büro",G116@2601,,false
2601.EG.117,München,Franz-Langinger-Str. 10,81245,1,,,PVC,EG,22167,16,621,50278,12,"G117, Büro",G117@2601,,false
2601.EG.118,München,Franz-Langinger-Str. 10,81245,1,,,Fliesen,EG,43858,16,621,50278,12,"G118, Büro",G118@2601,,false
2601.EG.123,München,Franz-Langinger-Str. 10,81245,2,,,PVC,EG,43864,16,621,14989,49,"G123, Versuchsraum II - Bodenmechanic",G123@2601,,false
2601.EG.124,München,Franz-Langinger-Str. 10,81245,2,,,PVC,EG,43953,16,621,55298,12,"G124, Büro/Werkstatt-Geb.Tech.Service",G124@2601,,false
2601.EG.125,München,Franz-Langinger-Str. 10,81245,,,,Fliesen,EG,43961,16,621,14989,222,"G101, Eingangshalle",G101@2601,,false
2601.EG.126,München,Franz-Langinger-Str. 10,81245,,,,Linoleum,EG,44031,16,621,14989,222,"G102, Flur",G102@2601,,false
2601.EG.126A,München,Franz-Langinger-Str. 10,81245,,,,Keine Angabe,EG,44040,16,621,55298,120,"G126a, Installation",G126a@2601,,false
2601.EG.126B,München,Franz-Langinger-Str. 10,81245,,,,Keine Angabe,EG,44044,16,621,55298,120,"G126b, Installation",G126b@2601,,false
2601.EG.127,München,Franz-Langinger-Str. 10,81245,1,,,PVC,EG,44051,16,621,14989,12,"G127, Büro",G127@2601,,false
2601.EG.128,München,Franz-Langinger-Str. 10,81245,,,,PVC,EG,44060,16,621,14989,51,"G128, Werkstatt-Feinmechanik",G128@2601,,false
2601.EG.129,München,Franz-Langinger-Str. 10,81245,2,,,PVC,EG,22308,16,621,14989,51,"G129, Werkstatt-Feinmechanik",G129@2601,,false
2601.EG.131,München,Franz-Langinger-Str. 10,81245,2,,,PVC,EG,44259,16,621,14989,51,"G131, Werkstatt-Grobmechanik",G131@2601,,false
2601.EG.134,München,Franz-Langinger-Str. 10,81245,1,,,PVC,EG,44268,16,621,14989,51,"G133, Werkstatt-Elektro-Messtech.",G133@2601,,false
2601.EG.135,München,Franz-Langinger-Str. 10,81245,,,,Estrich (Beton),EG,22446,16,621,14989,18,"G135, Versuchsraum I - Gerätlager",G135@2601,,false
2601.EG.136,München,Franz-Langinger-Str. 10,81245,,,,Linoleum,EG,43032,16,621,14989,222,"G104, Flur",G104@2601,,false
2601.EG.142,München,Franz-Langinger-Str. 10,81245,,,,PVC,EG,43102,16,621,14989,49,"G142, Veruchsraum II - Bodenmechanic",G142@2601,,false
2601.EG.144,München,Franz-Langinger-Str. 10,81245,1,,,Fliesen,EG,43106,16,621,14989,51,"G144, Versuchsraum II - Probenvorberet. Steinsäge",G144@2601,,false
2601.EG.144A,München,Franz-Langinger-Str. 10,81245,,,,PVC,EG,43113,16,621,14989,49,"G144a, Versuchsraum II - Bodenmechanic",G144a@2601,,false
2601.EG.145,München,Franz-Langinger-Str. 10,81245,,,,Fliesen,EG,43121,16,621,14989,103,"G145, Versuchsraum II - Klimakammer",G145@2601,,false
2601.EG.146,München,Franz-Langinger-Str. 10,81245,1,,,PVC,EG,43200,16,621,14989,194,"G146, Versuchsraum II - Sedimentation",G146@2601,,false
2601.EG.147,München,Franz-Langinger-Str. 10,81245,,,,Fliesen,EG,43204,16,621,14989,207,"G147, Technik-Serverraum/LRZ",G147@2601,,false
2601.EG.148,München,Franz-Langinger-Str. 10,81245,,,,Keine Angabe,EG,43210,16,621,14989,30,"G148, Feuchtraum",G148@2601,,false
2601.EG.149,München,Franz-Langinger-Str. 10,81245,,,,Fliesen,EG,43214,16,621,14989,115,"G149, WC-Herren",G149@2601,,false
2601.EG.150,München,Franz-Langinger-Str. 10,81245,,,,Fliesen,EG,43274,16,621,14989,222,"G102A, Flur",G102A@2601,,false
2601.EG.151,München,Franz-Langinger-Str. 10,81245,,,,Fliesen,EG,43278,16,621,14989,116,"G151, WC-Damen",G151@2601,,false
2601.EG.152,München,Franz-Langinger-Str. 10,81245,,,,Estrich (Beton),EG,43283,16,621,14989,30,"G152, Materiallager-Metalle",G152@2601,,false
2601.EG.153,München,Franz-Langinger-Str. 10,81245,1,,,PVC,EG,43288,16,621,14989,51,"G153, Metallwerkstatt grob",G153@2601,,false
2601.EG.154,München,Franz-Langinger-Str. 10,81245,,,,Estrich (Beton),EG,43296,16,621,14989,103,"G154, Versuchsraum II - Phys. Messraum",G154@2601,,false
2601.EG.155,München,Franz-Langinger-Str. 10,81245,6,,,Keine Angabe,EG,43366,16,621,14989,49,"G155, Versuchsraum II - Versuchshalle",G155@2601,,false
2601.EG.156A,München,Franz-Langinger-Str. 10,81245,,,,Keine Angabe,EG,43372,16,621,55298,160,"G156a, Elektro Verteiler",G156a@2601,,false
2601.EG.156B,München,Franz-Langinger-Str. 10,81245,,,,Keine Angabe,EG,43376,16,621,55298,160,"G156b, Elektro Verteiler",G156b@2601,,false
2601.EG.158,München,Franz-Langinger-Str. 10,81245,,,,Fliesen,EG,43380,16,621,14989,223,"G158, Wendeltreppe",G158@2601,,false
2601.EG.159,München,Franz-Langinger-Str. 10,81245,,,,Fliesen,EG,43388,16,621,14989,223,"G159, Wendeltreppe",G159@2601,,false
2601.U1.003,München,Franz-Langinger-Str. 10,81245,,,,Linoleum,1.UG,43733,16,621,14989,222,"G003, Flur 1",G003@2601,,false
2601.U1.003A,München,Franz-Langinger-Str. 10,81245,,,,Kunststoff,1.UG,43740,16,621,14989,222,"G003a, Flur 2",G003a@2601,,false
2601.U1.003B,München,Franz-Langinger-Str. 10,81245,,,,PVC,1.UG,43748,16,621,14989,222,"G003b, Flur 3",G003b@2601,,false
2601.U1.003C,München,Franz-Langinger-Str. 10,81245,,,,Linoleum,1.UG,43820,16,621,14989,222,"G003c, Verbindungs Flur 4",G003c@2601,,false
2601.U1.004,München,Franz-Langinger-Str. 10,81245,,,,PVC,1.UG,43823,16,621,14989,194,"G004, Technolog. Labor (>750)",G004@2601,,false
2601.U1.005,München,Franz-Langinger-Str. 10,81245,,,,Keine Angabe,1.UG,43827,16,621,55298,5,"G005, Aufzugsmaschinenraum",G005@2601,,false
2601.U1.006,München,Franz-Langinger-Str. 10,81245,,,,PVC,1.UG,43831,16,621,14989,30,"G006, Lager",G006@2601,,false
2601.U1.007,München,Franz-Langinger-Str. 10,81245,,,,Estrich (Beton),1.UG,43836,16,621,55298,4,"G007, Hebebühne",G007@2601,,false
2601.U1.008,München,Franz-Langinger-Str. 10,81245,2,,,PVC,1.UG,43919,16,621,14989,194,"G008, Technolog. Labor (>750)",G008@2601,,false
2601.U1.011,München,Franz-Langinger-Str. 10,81245,1,,,Fliesen,1.UG,14779,16,621,55298,51,"G011, Werkstatt/Heizung",G011@2601,,false
2601.U1.012,München,Franz-Langinger-Str. 10,81245,,,,Estrich (Beton),1.UG,43928,16,621,55298,30,"G012, Lager/Sanitär",G012@2601,,false
2601.U1.013,München,Franz-Langinger-Str. 10,81245,20,,,Estrich (Beton),1.UG,44010,16,621,14989,211,"G013, Studentenlabor",G013@2601,,false
2601.U1.015,München,Franz-Langinger-Str. 10,81245,,,,Estrich (Beton),1.UG,44014,16,621,14989,211,"G015, Studentenpraktikum",G015@2601,,false
2601.U1.022,München,Franz-Langinger-Str. 10,81245,40,,,Parkett (versiegelt),1.UG,44017,16,621,14989,196,"G022, Besprechungsraum",G022@2601,28953,false
2601.U1.022A,München,Franz-Langinger-Str. 10,81245,,,,Linoleum,1.UG,67628,16,621,14989,28,"G022A, Küche",G022A@2601,,false
2601.U1.024,München,Franz-Langinger-Str. 10,81245,,,,Linoleum,1.UG,44022,16,621,14989,121,"G024, Umkleide-Herren",G024@2601,,false
2601.U1.025,München,Franz-Langinger-Str. 10,81245,,,,Fliesen,1.UG,44026,16,621,14989,37,"G025, Waschraum-Herren",G025@2601,,false
2601.U1.026,München,Franz-Langinger-Str. 10,81245,,,,Estrich (Beton),1.UG,44115,16,621,55298,182,"G026, Wasserhebeanlage",G026@2601,,false
2601.U1.027,München,Franz-Langinger-Str. 10,81245,,,,Linoleum,1.UG,44229,16,621,14989,121,"G027, Umkleide-Damen",G027@2601,,false
2601.U1.027A,München,Franz-Langinger-Str. 10,81245,,,,Linoleum,1.UG,44234,16,621,14989,210,"027a, Waschraum-Damen",027a@2601,,false
2601.U1.028,München,Franz-Langinger-Str. 10,81245,1,,,Fliesen,1.UG,43186,16,621,14989,107,"G028, Holzwerkstatt",G028@2601,,false
2601.U1.030,München,Franz-Langinger-Str. 10,81245,1,,,Fliesen,1.UG,43190,16,621,14989,30,"G030, Lager m. Betriebsspezifischen Einbauten",G030@2601,,false
2601.U1.035,München,Franz-Langinger-Str. 10,81245,,,,Estrich (Beton),1.UG,43255,16,621,14989,30,"G035, Lager",G035@2601,,false
2601.U1.036,München,Franz-Langinger-Str. 10,81245,,,,Keine Angabe,1.UG,43257,16,621,14989,222,"G036, Flur 5",G036@2601,,false
2601.U1.037,München,Franz-Langinger-Str. 10,81245,,,,Estrich (Beton),1.UG,43261,16,621,14989,30,"G037, Lager m. Strahlenschutz",G037@2601,,false
2601.U1.038,München,Franz-Langinger-Str. 10,81245,,,,Fliesen,1.UG,43268,16,621,14989,223,"G038, Wendeltreppe",G038@2601,,false
2601.U1.041,München,Franz-Langinger-Str. 10,81245,,,,Estrich (Beton),1.UG,43273,16,621,14989,30,"G041, Lager m. Betriebsspezifischen Einbauten",G041@2601,,false
2601.U1.042,München,Franz-Langinger-Str. 10,81245,,,,Fliesen,1.UG,43349,16,621,55298,182,"G042, Wasserversorgung, Aufbereitung",G042@2601,,false
2601.U1.043,München,Franz-Langinger-Str. 10,81245,,,,Estrich (Beton),1.UG,43353,16,621,55298,201,"G043, Heiztechnik",G043@2601,,false
2601.U1.043A,München,Franz-Langinger-Str. 10,81245,,,,Estrich (Beton),1.UG,43356,16,621,55298,160,"G043a, Elektroanlagen",G043a@2601,,false
2601.U1.043B,München,Franz-Langinger-Str. 10,81245,,,,Estrich (Beton),1.UG,43362,16,621,55298,160,"G043b, Elektro Verteiler",G043b@2601,,false
2601.U1.044,München,Franz-Langinger-Str. 10,81245,,,,Fliesen,1.UG,43427,16,621,14989,223,"G044, Treppenraum",G044@2601,,false
2601.U1.045,München,Franz-Langinger-Str. 10,81245,,,,Keine Angabe,1.UG,43431,16,621,14989,211,"G045, Ph.-Üb.Labor m Strahlenschutz",G045@2601,,false
2601.U1.045A,München,Franz-Langinger-Str. 10,81245,,,,Fliesen,1.UG,43438,16,621,55298,182,"G045A, Wasserversorgung, Aufbereitung",G045A@2601,,false
2601.U1.047,München,Franz-Langinger-Str. 10,81245,,,,Fliesen,1.UG,43442,16,621,14989,115,"G047, WC-Herren",G047@2601,,false
2601.U1.048,München,Franz-Langinger-Str. 10,81245,,,,Fliesen,1.UG,43505,16,621,14989,205,"G048, Putzraum",G048@2601,,false
2601.U1.049,München,Franz-Langinger-Str. 10,81245,,,,Fliesen,1.UG,43513,16,621,14989,116,"G049, WC-Damen",G049@2601,,false
2601.U1.050,München,Franz-Langinger-Str. 10,81245,,,,Estrich (Beton),1.UG,43515,16,621,55298,201,"G050, Heiztechnik",G050@2601,,false
2601.U1.050A,München,Franz-Langinger-Str. 10,81245,,,,Keine Angabe,1.UG,43523,16,621,55298,160,"G050a, Elektro Verteiler",G050a@2601,,false
2601.U1.050B,München,Franz-Langinger-Str. 10,81245,,,,Linoleum,1.UG,43591,16,621,55298,160,"G050b, Elektro Verteiler",G050b@2601,,false
2601.U1.051,München,Franz-Langinger-Str. 10,81245,,,,Fliesen,1.UG,43597,16,621,14989,30,"G051, Probenlager",G051@2601,,false
2601.U1.052,München,Franz-Langinger-Str. 10,81245,,,,Keine Angabe,1.UG,43603,16,621,14989,2,"G052, Archiv",G052@2601,,false
2601.U1.055,München,Franz-Langinger-Str. 10,81245,,,,Keine Angabe,1.UG,43609,16,621,14989,222,"G055, Flur 6",G055@2601,,false
2601.U1.056,München,Franz-Langinger-Str. 10,81245,,,,Fliesen,1.UG,43669,16,621,14989,223,"G056, Wendeltreppe",G056@2601,,false
2602.01.200,München,Franz-Langinger-Str. 10,81245,,,,Fliesen,1.OG,42697,16,622,15091,223,"E200, Treppenhalle",E200@2602,,false
2602.01.201,München,Franz-Langinger-Str. 10,81245,,,,Spannteppich,1.OG,42699,16,622,15091,44,"E201, Aufenthaltsraum",E201@2602,,false
2602.01.203,München,Franz-Langinger-Str. 10,81245,2,,,Linoleum,1.OG,42703,16,622,15091,110,"E203, Vervielfältigungsraum",E203@2602,,false
2602.01.204,München,Franz-Langinger-Str. 10,81245,1,,,Spannteppich,1.OG,9653,16,622,15091,12,"E204, Arbeitsraum/ohn. Besp.Grp.",E204@2602,,false
2602.01.205,München,Franz-Langinger-Str. 10,81245,3,,,Linoleum,1.OG,9677,16,622,15091,12,"E205, EDV-Labor",E205@2602,,false
2602.01.207,München,Franz-Langinger-Str. 10,81245,2,,,Spannteppich,1.OG,9679,16,622,15091,12,"E207, Arbeitsraum/mit Besp.Grp.",E207@2602,25320,false
2602.01.208,München,Franz-Langinger-Str. 10,81245,40,,,Spannteppich,1.OG,42762,16,622,15091,131,"E208, Übungsraum",E208@2602,18839,false
2602.01.210,München,Franz-Langinger-Str. 10,81245,,,,Linoleum,1.OG,42767,16,622,15091,222,"E210, Flur 1",E210@2602,,false
2602.01.210A,München,Franz-Langinger-Str. 10,81245,,,,Estrich (Beton),1.OG,42813,16,622,15091,8,"E210A, Balkon 1",E210A@2602,,false
2602.01.210B,München,Franz-Langinger-Str. 10,81245,,,,Estrich (Beton),1.OG,42815,16,622,55298,160,"E210B, Elektro Verteiler",E210B@2602,,false
2602.01.221,München,Franz-Langinger-Str. 10,81245,1,,,Spannteppich,1.OG,22466,16,622,15091,207,"E221, Zentraler Server",E221@2602,,false
2602.01.222,München,Franz-Langinger-Str. 10,81245,1,,,Spannteppich,1.OG,9726,16,622,15091,12,"E222, Arbeitsraum/ohn. Besp.Grp.",E222@2602,,false
2602.01.223,München,Franz-Langinger-Str. 10,81245,1,,,Spannteppich,1.OG,9728,16,622,15091,12,"E223, Arbeitsraum/ohn. Besp.Grp.",E223@2602,,false
2602.01.224,München,Franz-Langinger-Str. 10,81245,1,,,Spannteppich,1.OG,9730,16,622,15091,12,"E224, Arbeitsraum/ohn. Besp.Grp.",E224@2602,,false
2602.01.225,München,Franz-Langinger-Str. 10,81245,1,,,Spannteppich,1.OG,9731,16,622,15091,12,"E225, Arbeitsraum/mit Besp.Grp.",E225@2602,,false
2602.01.227,München,Franz-Langinger-Str. 10,81245,,,,Linoleum,1.OG,9732,16,622,15091,30,"E227, Lager",E227@2602,,false
2602.01.227A,München,Franz-Langinger-Str. 10,81245,,,,Linoleum,1.OG,22502,16,622,15091,12,"E227A, Büro",E227A@2602,,false
2602.01.230,München,Franz-Langinger-Str. 10,81245,,,,Linoleum,1.OG,41964,16,622,15091,194,"E230, Labor f. stationäre Maschinen",E230@2602,,false
2602.01.230A,München,Franz-Langinger-Str. 10,81245,,,,Estrich (Beton),1.OG,41967,16,622,15091,8,"E230A, Balkon 2",E230A@2602,,false
2602.01.232,München,Franz-Langinger-Str. 10,81245,,,,Linoleum,1.OG,41973,16,622,15091,222,"E232, Flur 2",E232@2602,,false
2602.01.232A,München,Franz-Langinger-Str. 10,81245,,,,Estrich (Beton),1.OG,42016,16,622,55298,160,"E232A, Elektro Verteiler",E232A@2602,,false
2602.01.241,München,Franz-Langinger-Str. 10,81245,,,,Linoleum,1.OG,42020,16,622,15091,222,"E241, Flur",E241@2602,,false
2602.01.242,München,Franz-Langinger-Str. 10,81245,,,,Fliesen,1.OG,42023,16,622,15091,115,"E242, WC-Herren",E242@2602,,false
2602.01.243,München,Franz-Langinger-Str. 10,81245,,,,Fliesen,1.OG,42027,16,622,15091,116,"E243, WC-Damen",E243@2602,,false
2602.01.244,München,Franz-Langinger-Str. 10,81245,2,,,Linoleum,1.OG,42031,16,622,15091,104,"E244, Fotolabor",E244@2602,,false
2602.01.245,München,Franz-Langinger-Str. 10,81245,,,,Fliesen,1.OG,42034,16,622,15091,205,"E245, Putzraum",E245@2602,,false
2602.01.246,München,Franz-Langinger-Str. 10,81245,,,,Fliesen,1.OG,42074,16,622,15091,223,"E246, Treppenhaus 1",E246@2602,,false
2602.01.247,München,Franz-Langinger-Str. 10,81245,,,,Fliesen,1.OG,42078,16,622,15091,223,"E247, Treppenhaus 2",E247@2602,,false
2602.02.301,München,Franz-Langinger-Str. 10,81245,,,,Fliesen,2.OG,42083,16,622,19691,223,"E301, Treppenhaus",E301@2602,,false
2602.02.302,München,Franz-Langinger-Str. 10,81245,,,,Estrich (Beton),2.OG,42086,16,622,55298,32,"E302, Technik",E302@2602,,false
2602.EG.100,München,Franz-Langinger-Str. 10,81245,,,,Fliesen,EG,43474,16,622,15091,222,"E100, Eingangshalle",E100@2602,,false
2602.EG.100B,München,Franz-Langinger-Str. 10,81245,,,,Linoleum,EG,43476,16,622,15091,222,"E100B, Flur 1",E100B@2602,,false
2602.EG.101,München,Franz-Langinger-Str. 10,81245,6,,,Estrich (Beton),EG,43480,16,622,15091,49,"E101, Versuchshalle",E101@2602,,false
2602.EG.102,München,Franz-Langinger-Str. 10,81245,1,,,Spannteppich,EG,9951,16,622,15091,12,"E102, Arbeitsraum/mit Besp.Grp.",E102@2602,,false
2602.EG.103,München,Franz-Langinger-Str. 10,81245,,,,Spannteppich,EG,67629,16,622,15091,40,"E103, Sekretariat",E103@2602,,false
2602.EG.104,München,Franz-Langinger-Str. 10,81245,1,,,Spannteppich,EG,9953,16,622,15091,196,"E104, Besprechungsraum",E104@2602,,false
2602.EG.105,München,Franz-Langinger-Str. 10,81245,1,,,Spannteppich,EG,9955,16,622,15091,12,"E105, Arbeitsraum/ohn. Besp.Grp.",E105@2602,,false
2602.EG.106,München,Franz-Langinger-Str. 10,81245,1,,,Spannteppich,EG,9969,16,622,15091,12,"E106, Arbeitsraum/ohn. Besp.Grp.",E106@2602,,false
2602.EG.107,München,Franz-Langinger-Str. 10,81245,1,,,Spannteppich,EG,9971,16,622,15091,12,"E107, Arbeitsraum/mit Besp.Grp.",E107@2602,,false
2602.EG.110,München,Franz-Langinger-Str. 10,81245,1,,,Spannteppich,EG,9973,16,622,15091,12,"E110, Arbeitsraum/mit Besp.Grp.",E110@2602,,false
2602.EG.111,München,Franz-Langinger-Str. 10,81245,1,,,Linoleum,EG,42517,16,622,15091,194,"E111, Technol. Labor",E111@2602,,false
2602.EG.122,München,Franz-Langinger-Str. 10,81245,3,,,Linoleum,EG,22234,16,622,15091,103,"E122, Elektroniklabor",E122@2602,,false
2602.EG.123,München,Franz-Langinger-Str. 10,81245,1,,,Keine Angabe,EG,42524,16,622,15091,107,"E123, Holzwerkstatt",E123@2602,,false
2602.EG.124,München,Franz-Langinger-Str. 10,81245,,,,Keine Angabe,EG,42526,16,622,15091,218,"E124, Freiluftexperimentierflächen",E124@2602,,false
2602.EG.125,München,Franz-Langinger-Str. 10,81245,,,,Keine Angabe,EG,42529,16,622,15091,217,"E125, Freilagerfläche",E125@2602,,false
2602.EG.127,München,Franz-Langinger-Str. 10,81245,4,,,Keine Angabe,EG,42531,16,622,15091,51,"E127, Metallwerkstätte grob",E127@2602,,false
2602.EG.127A,München,Franz-Langinger-Str. 10,81245,2,,,Linoleum,EG,9993,16,622,15091,12,"E127A, Werkmeisterbüro",E127A@2602,,false
2602.EG.127B,München,Franz-Langinger-Str. 10,81245,,,,Keine Angabe,EG,42584,16,622,15091,51,"E127B, Grobmechanische Werkstatt",E127B@2602,,false
2602.EG.131,München,Franz-Langinger-Str. 10,81245,,,,Estrich (Beton),EG,42587,16,622,15091,100,"E131, Kfz-Abstellraum",E131@2602,,false
2602.EG.141,München,Franz-Langinger-Str. 10,81245,,,,Fliesen,EG,42593,16,622,55298,205,"E141, Putzraum",E141@2602,,false
2602.EG.142,München,Franz-Langinger-Str. 10,81245,,,,Fliesen,EG,42596,16,622,15091,115,"E142, WC-Herren",E142@2602,,false
2602.EG.143,München,Franz-Langinger-Str. 10,81245,,,,Fliesen,EG,42635,16,622,15091,116,"E143, WC-Damen",E143@2602,,false
2602.EG.144,München,Franz-Langinger-Str. 10,81245,,,,Fliesen,EG,42639,16,622,15091,115,"E144, WC-Herren",E144@2602,,false
2602.EG.145,München,Franz-Langinger-Str. 10,81245,,,,Linoleum,EG,42644,16,622,15091,222,"E145, Flur 2",E145@2602,,false
2602.EG.145A,München,Franz-Langinger-Str. 10,81245,,,,Estrich (Beton),EG,42647,16,622,55298,160,"E145A, Elektro Verteiler",E145A@2602,,false
2602.EG.145B,München,Franz-Langinger-Str. 10,81245,,,,Estrich (Beton),EG,42688,16,622,55298,160,"E145B, Elektro Verteiler",E145B@2602,,false
2602.EG.146,München,Franz-Langinger-Str. 10,81245,,,,Fliesen,EG,42690,16,622,15091,223,"E146, Treppenhaus 1",E146@2602,,false
2602.EG.147,München,Franz-Langinger-Str. 10,81245,,,,Fliesen,EG,42693,16,622,15091,223,"E147, Treppenhaus 2",E147@2602,,false
2602.U1.002,München,Franz-Langinger-Str. 10,81245,,,,Linoleum,1.UG,43307,16,622,15091,120,"E002, Montageschacht",E002@2602,,false
2602.U1.003,München,Franz-Langinger-Str. 10,81245,,,,Estrich (Beton),1.UG,43312,16,622,55298,120,"E003, Kaminschacht",E003@2602,,false
2602.U1.005,München,Franz-Langinger-Str. 10,81245,,,,Estrich (Beton),1.UG,43315,16,622,55298,201,"E005, Heizungstechnik",E005@2602,,false
