org_id,code,name,path
54859,TUS1152,Stabsstelle Internationales (CIT) Dean's Office und Stabsstellen (CIT),"TUM/Schools/Computation, Information and Technology/School Office/Dean's Office und Stabsstellen (CIT)/Stabsstelle Internationales (CIT)"
54860,TUS1153,Stabsstelle Talent Management und Diversity (CIT) Dean's Office und Stabsstellen (CIT),"TUM/Schools/Computation, Information and Technology/School Office/Dean's Office und Stabsstellen (CIT)/Stabsstelle Talent Management und Diversity (CIT)"
54861,TUS1140,Zentrale Laboratorien (CIT) School Services (CIT),"TUM/Schools/Computation, Information and Technology/School Office/School Services (CIT)/Zentrale Laboratorien (CIT)"
54877,TUS4U7M,Professur für Umweltmikrobiologie (Prof. Schloter),TUM/Schools/Life Sciences/Departments/Life Science Systems/Umweltmikrobiologie (Prof. Schloter)
54897,TUS5DP1,Department Health and Sport Sciences,TUM/Schools/Medicine and Health/Departments/Health and Sport Sciences
54898,TUS5DP2,Department Preclinical Medicine,TUM/Schools/Medicine and Health/Departments/Preclinical Medicine
54899,TUS5DP3,Department Clinical Medicine,TUM/Schools/Medicine and Health/Departments/Clinical Medicine
54917,TUS4C4P,Professur für Chemoinformatics and Protein Modelling (Prof. Di Pizio),TUM/Schools/Life Sciences/Departments/Molecular Life Sciences/Chemoinformatics and Protein Modelling (Prof. Di Pizio)
54937,TUS4C9L,Center of Advanced Light Microscopy (CALM) (BE),TUM/Schools/Life Sciences/Center of Advanced Light Microscopy (CALM) (BE)
54957,TUS1308,Professur für Quantum Communication Systems Engineering (Prof. Vogl),"TUM/Schools/Computation, Information and Technology/Departments/Computer Engineering/Quantum Communication Systems Engineering (Prof. Vogl)"
54977,TUS2RTS,Professur für Planung und Betrieb von Schienenverkehrssystemen (Prof. Weik),TUM/Schools/Engineering and Design/Departments/Mobility Systems Engineering/Planung und Betrieb von Schienenverkehrssystemen (Prof. Weik)
54997,TUS3007,Professur für Digitale Katalyse (Prof. Stein),TUM/Schools/Natural Sciences/Departments/Chemistry/Digitale Katalyse (Prof. Stein)
55017,TUXO500,Studienorganisation der TUM School of Medicine and Health,TUM/Schools/Medicine and Health/Studienorganisation
55037,TUZEEKF,Else Kröner Fresenius Zentrum für Ernährungsmedizin,TUM/Wissenschaftliche Zentralinstitute/Zentralinstitut für Ernährungs- und Lebensmittelforschung (ZIEL) - Institute for Food & Health/Else Kröner Fresenius Zentrum für Ernährungsmedizin
55057,TUXS60Q,Studiengang M.Sc. Management and Digital Technology,TUM/Schools/Management/Studienorganisation/School of Management Standort Heilbronn/M.Sc. Management and Digital Technology
55077,TUS3O25,Abteilung 5100 (NAT) Finance Office (NAT),TUM/Schools/Natural Sciences/School Office/Administration (NAT)/Finance Office (NAT)/Abteilung 5100 (NAT)
55078,TUS3O26,Abteilung 5400 (NAT) Finance Office (NAT),TUM/Schools/Natural Sciences/School Office/Administration (NAT)/Finance Office (NAT)/Abteilung 5400 (NAT)
55079,TUS3O27,Abteilung 5100 (NAT) HR Office (NAT),TUM/Schools/Natural Sciences/School Office/Administration (NAT)/HR Office (NAT)/Abteilung 5100 (NAT)
55080,TUS3O28,Abteilung 5400 (NAT) HR Office (NAT),TUM/Schools/Natural Sciences/School Office/Administration (NAT)/HR Office (NAT)/Abteilung 5400 (NAT)
55081,TUS3008,Professur für Biomolekulare Kryo-Elektronenmikroskopie (Prof. Baer de Oliveira Mann),TUM/Schools/Natural Sciences/Departments/Bioscience/Biomolekulare Kryo-Elektronenmikroskopie (Prof. Baer de Oliveira Mann)
55097,TUMEDHE,Institut für Radiologie und Nuklearmedizin (DHM) (Dr. Martinoff),TUM/Schools/Medicine and Health/Departments/Clinical Medicine/Institut für Radiologie und Nuklearmedizin (DHM) (Dr. Martinoff)
55098,TUMEDHF,Institut für Laboratoriumsmedizin (DHM) (Prof. Holdenrieder),TUM/Schools/Medicine and Health/Departments/Clinical Medicine/Institut für Laboratoriumsmedizin (DHM) (Prof. Holdenrieder)
55117,TUXB500,Studiengangsbündel Sportwissenschaft,TUM/Schools/Medicine and Health/Studienorganisation/Sportwissenschaft
55118,TUXB501,Studiengangsbündel Gesundheitswissenschaft,TUM/Schools/Medicine and Health/Studienorganisation/Gesundheitswissenschaft
55119,TUXB502,Studiengangsbündel Lehramt Sport,TUM/Schools/Medicine and Health/Studienorganisation/Lehramt Sport
55120,TUXB503,Studiengangsbündel Biomedical Sciences,TUM/Schools/Medicine and Health/Studienorganisation/Biomedical Sciences
55121,TUXB504,Studiengangsbündel Medizin,TUM/Schools/Medicine and Health/Studienorganisation/Medizin
55122,TUXB505,Studiengangsbündel SG Archiv,TUM/Schools/Medicine and Health/Studienorganisation/SG Archiv
55123,TUXB506,Studiengangsbündel ME Archiv,TUM/Schools/Medicine and Health/Studienorganisation/ME Archiv
55124,TUXS501,Studiengang B.Sc. Sportwissenschaft,TUM/Schools/Medicine and Health/Studienorganisation/Sportwissenschaft/B.Sc. Sportwissenschaft
55125,TUXS502,Studiengang M.Sc. Sport and Exercise Science,TUM/Schools/Medicine and Health/Studienorganisation/Sportwissenschaft/M.Sc. Sport and Exercise Science
55126,TUXS503,Studiengang B.Sc. Gesundheitswissenschaft,TUM/Schools/Medicine and Health/Studienorganisation/Gesundheitswissenschaft/B.Sc. Gesundheitswissenschaft
55127,TUXS504,Studiengang M.Sc. Health Science - Prevention and Health Promotion,TUM/Schools/Medicine and Health/Studienorganisation/Gesundheitswissenschaft/M.Sc. Health Science - Prevention and Health Promotion
55128,TUXS505,Studiengang M.Sc. Traditionelle Chinesische Medizin,TUM/Schools/Medicine and Health/Studienorganisation/Gesundheitswissenschaft/M.Sc. Traditionelle Chinesische Medizin
55129,TUXS506,Studiengang B.Ed. Sport (Lehramt an Gymnasien - Naturwissenschaftliche Bildung),TUM/Schools/Medicine and Health/Studienorganisation/Lehramt Sport/B.Ed. Sport (Lehramt an Gymnasien - Naturwissenschaftliche Bildung)
55130,TUXS507,Studiengang B.Ed. Sport (Lehramt an beruflichen Schulen - Berufliche Bildung),TUM/Schools/Medicine and Health/Studienorganisation/Lehramt Sport/B.Ed. Sport (Lehramt an beruflichen Schulen - Berufliche Bildung)
55131,TUXS508,Studiengang M.Ed. Sport (Lehramt an Gymnasien - Naturwissenschaftliche Bildung),TUM/Schools/Medicine and Health/Studienorganisation/Lehramt Sport/M.Ed. Sport (Lehramt an Gymnasien - Naturwissenschaftliche Bildung)
55132,TUXS509,Studiengang M.Ed. Sport (Lehramt an beruflichen Schulen - Berufliche Bildung),TUM/Schools/Medicine and Health/Studienorganisation/Lehramt Sport/M.Ed. Sport (Lehramt an beruflichen Schulen - Berufliche Bildung)
55133,TUXS50A,"Studiengang Sport, Lehramt Grundschule","TUM/Schools/Medicine and Health/Studienorganisation/Lehramt Sport/Sport, Lehramt Grundschule"
55134,TUXS50B,"Studiengang Sport, Lehramt Mittelschulen","TUM/Schools/Medicine and Health/Studienorganisation/Lehramt Sport/Sport, Lehramt Mittelschulen"
55135,TUXS50C,"Studiengang Sport, Lehramt Realschulen","TUM/Schools/Medicine and Health/Studienorganisation/Lehramt Sport/Sport, Lehramt Realschulen"
55136,TUXS50D,"Studiengang Sport, Lehramt Gymnasien","TUM/Schools/Medicine and Health/Studienorganisation/Lehramt Sport/Sport, Lehramt Gymnasien"
55137,TUXS50E,"Studiengang Sport, Lehramt Grundschule Erweiterungsfach","TUM/Schools/Medicine and Health/Studienorganisation/Lehramt Sport/Sport, Lehramt Grundschule Erweiterungsfach"
55138,TUXS50F,"Studiengang Sport, Lehramt Mittelschulen Erweiterungsfach","TUM/Schools/Medicine and Health/Studienorganisation/Lehramt Sport/Sport, Lehramt Mittelschulen Erweiterungsfach"
55139,TUXS50G,"Studiengang Sport, Lehramt Realschulen Erweiterungsfach","TUM/Schools/Medicine and Health/Studienorganisation/Lehramt Sport/Sport, Lehramt Realschulen Erweiterungsfach"
55140,TUXS50H,"Studiengang Sport, Lehramt Gymnasien Erweiterungsfach","TUM/Schools/Medicine and Health/Studienorganisation/Lehramt Sport/Sport, Lehramt Gymnasien Erweiterungsfach"
55141,TUXS50I,Studiengang Didaktikfach Sport für das Lehramt an Grundschulen,TUM/Schools/Medicine and Health/Studienorganisation/Lehramt Sport/Didaktikfach Sport für das Lehramt an Grundschulen
55142,TUXS50J,Studiengang Didaktikfach Sport für das Lehramt an Mittelschulen,TUM/Schools/Medicine and Health/Studienorganisation/Lehramt Sport/Didaktikfach Sport für das Lehramt an Mittelschulen
55143,TUXS50K,"Studiengang Sport für Wirtschaftspädagogik, bB Erweiterung um ein Unterrichtsfach mit Zertifikat","TUM/Schools/Medicine and Health/Studienorganisation/Lehramt Sport/Sport für Wirtschaftspädagogik, bB Erweiterung um ein Unterrichtsfach mit Zertifikat"
55144,TUXS50L,"Studiengang Sport, Erweiterungsfach b. B.","TUM/Schools/Medicine and Health/Studienorganisation/Lehramt Sport/Sport, Erweiterungsfach b. B."
55145,TUXS50M,"Studiengang Didaktikfach Sport, Lehramt Hauptschule","TUM/Schools/Medicine and Health/Studienorganisation/Lehramt Sport/Didaktikfach Sport, Lehramt Hauptschule"
55146,TUXS50N,"Studiengang Sport, Lehramt Hauptschule","TUM/Schools/Medicine and Health/Studienorganisation/Lehramt Sport/Sport, Lehramt Hauptschule"
55147,TUXS50O,Studiengang M.Sc. Radiation Biology,TUM/Schools/Medicine and Health/Studienorganisation/Biomedical Sciences/M.Sc. Radiation Biology
55148,TUXS50P,Studiengang M.Sc. Biomedical Neuroscience,TUM/Schools/Medicine and Health/Studienorganisation/Biomedical Sciences/M.Sc. Biomedical Neuroscience
55149,TUXS50Q,"Studiengang Medizin (Klinisch), Staatsexamen","TUM/Schools/Medicine and Health/Studienorganisation/Medizin/Medizin (Klinisch), Staatsexamen"
55150,TUXS50R,"Studiengang Medizin (Vorklinisch LMU),Staatsexamen","TUM/Schools/Medicine and Health/Studienorganisation/Medizin/Medizin (Vorklinisch LMU),Staatsexamen"
55157,TUXS50S,Studiengang B.Sc. Sportwissenschaft,TUM/Schools/Medicine and Health/Studienorganisation/SG Archiv/B.Sc. Sportwissenschaft
55158,TUXS50T,Studiengang B.Sc. Wissenschaftliche Grundlagen des Sports,TUM/Schools/Medicine and Health/Studienorganisation/SG Archiv/B.Sc. Wissenschaftliche Grundlagen des Sports
55159,TUXS50U,Studiengang M.Sc. Sports Engineering,TUM/Schools/Medicine and Health/Studienorganisation/SG Archiv/M.Sc. Sports Engineering
55160,TUXS50V,Studiengang M.Sc. Diagnostik und Training,TUM/Schools/Medicine and Health/Studienorganisation/SG Archiv/M.Sc. Diagnostik und Training
55161,TUXS50W,Studiengang M.Sc. Diagnostics and Training,TUM/Schools/Medicine and Health/Studienorganisation/SG Archiv/M.Sc. Diagnostics and Training
55162,TUXS50X,Studiengang M.Sc. Sportwissenschaft,TUM/Schools/Medicine and Health/Studienorganisation/SG Archiv/M.Sc. Sportwissenschaft
55163,TUXS50Y,"Studiengang M.Sc. Bewegung & Gesundheit - Diagnostik, Prävention & Intervention in der Lebensspanne","TUM/Schools/Medicine and Health/Studienorganisation/SG Archiv/M.Sc. Bewegung & Gesundheit - Diagnostik, Prävention & Intervention in der Lebensspanne"
55164,TUXS50Z,"Studiengang Sport, Lehramt Sonderschulen","TUM/Schools/Medicine and Health/Studienorganisation/SG Archiv/Sport, Lehramt Sonderschulen"
55165,TUXS510,"Studiengang Sport, Lehramt berufliche Schulen","TUM/Schools/Medicine and Health/Studienorganisation/SG Archiv/Sport, Lehramt berufliche Schulen"
55166,TUXS511,"Studiengang Sport, Lehramt berufliche Schulen Erweriterung","TUM/Schools/Medicine and Health/Studienorganisation/SG Archiv/Sport, Lehramt berufliche Schulen Erweriterung"
55167,TUXS512,"Studiengang Sport, Lehramt Mittelschulen Erweriterung","TUM/Schools/Medicine and Health/Studienorganisation/SG Archiv/Sport, Lehramt Mittelschulen Erweriterung"
55168,TUXS513,"Studiengang Sport, Lehramt Sonderschulen Erweriterung","TUM/Schools/Medicine and Health/Studienorganisation/SG Archiv/Sport, Lehramt Sonderschulen Erweriterung"
55169,TUXS514,"Studiengang Wissenschaftliche Grundlagen des Sports, Austausch	","TUM/Schools/Medicine and Health/Studienorganisation/SG Archiv/Wissenschaftliche Grundlagen des Sports, Austausch	"
55170,TUXS515,"Studiengang Wissenschaftliche Grundlagen des Sports, Austausch","TUM/Schools/Medicine and Health/Studienorganisation/SG Archiv/Wissenschaftliche Grundlagen des Sports, Austausch"
55171,TUXS516,"Studiengang Sportwissenschaft, Austausch","TUM/Schools/Medicine and Health/Studienorganisation/SG Archiv/Sportwissenschaft, Austausch"
55172,TUXS517,"Studiengang Sportlehrer im freien Beruf, Abschluß Sportlehrer i. freien Beruf","TUM/Schools/Medicine and Health/Studienorganisation/SG Archiv/Sportlehrer im freien Beruf, Abschluß Sportlehrer i. freien Beruf"
55173,TUXS518,"Studiengang Wissenschaftliche Grundlagen des Sports, Studienkolleg","TUM/Schools/Medicine and Health/Studienorganisation/SG Archiv/Wissenschaftliche Grundlagen des Sports, Studienkolleg"
55174,TUXS519,"Studiengang Sportwissenschaft, Austausch (Practical Project Students)","TUM/Schools/Medicine and Health/Studienorganisation/SG Archiv/Sportwissenschaft, Austausch (Practical Project Students)"
55175,TUXS51A,"Studiengang Medizin Prakt. Jahr, Staatsexamen","TUM/Schools/Medicine and Health/Studienorganisation/ME Archiv/Medizin Prakt. Jahr, Staatsexamen"
55176,TUXS51B,"Studiengang Medizin (Vorklinisch), Staatsexamen","TUM/Schools/Medicine and Health/Studienorganisation/ME Archiv/Medizin (Vorklinisch), Staatsexamen"
55177,TUXS51C,"Studiengang Medizin (Klinisch), Austausch (studienbeitragspflichtig)","TUM/Schools/Medicine and Health/Studienorganisation/ME Archiv/Medizin (Klinisch), Austausch (studienbeitragspflichtig)"
55178,TUXS51D,"Studiengang Medizin (Vorklinisch), Austausch (studienbeitragspflichtig)","TUM/Schools/Medicine and Health/Studienorganisation/ME Archiv/Medizin (Vorklinisch), Austausch (studienbeitragspflichtig)"
55179,TUXS51E,"Studiengang Medizin (Vorklinisch), Austausch (nicht studienbeitragspflichtig)","TUM/Schools/Medicine and Health/Studienorganisation/ME Archiv/Medizin (Vorklinisch), Austausch (nicht studienbeitragspflichtig)"
55197,TUZVSEC,Stabsstelle IT-Sicherheit,TUM/Zentrale Verwaltung/IT-Sicherheit
55217,TUS5PL0,Weitere Lehrstühle und Professuren,TUM/Fakultäten/Ehemalige Fakultät für Medizin/Weitere Lehrstühle und Professuren
55237,TUS1305,Professur für AI Planning in Dynamic Environments (Prof. Khadiv),"TUM/Schools/Computation, Information and Technology/Departments/Computer Engineering/AI Planning in Dynamic Environments (Prof. Khadiv)"
55257,TUXB507,Studiengangsbündel Promotionen MH,TUM/Schools/Medicine and Health/Studienorganisation/Promotionen MH
55258,TUXS51F,Studiengang TUM School of Medicine and Health (Sport),TUM/Schools/Medicine and Health/Studienorganisation/Promotionen MH/TUM School of Medicine and Health (Sport)
55259,TUXS51G,Studiengang TUM School of Medicine and Health (Gesundheit),TUM/Schools/Medicine and Health/Studienorganisation/Promotionen MH/TUM School of Medicine and Health (Gesundheit)
55260,TUXS51H,Studiengang TUM School of Medicine and Health (Medizin),TUM/Schools/Medicine and Health/Studienorganisation/Promotionen MH/TUM School of Medicine and Health (Medizin)
55261,TUXS51I,Studiengang Gastpromotion (TUM School of Medicine and Health - Sport),TUM/Schools/Medicine and Health/Studienorganisation/Promotionen MH/Gastpromotion (TUM School of Medicine and Health - Sport)
55262,TUXS51J,Studiengang Gastpromotion (TUM School of Medicine and Health - Medizin),TUM/Schools/Medicine and Health/Studienorganisation/Promotionen MH/Gastpromotion (TUM School of Medicine and Health - Medizin)
55263,TUXS51K,"Studiengang Medical Life Science and Technology, Ph.D.","TUM/Schools/Medicine and Health/Studienorganisation/Promotionen MH/Medical Life Science and Technology, Ph.D."
55264,TUXS51L,Studiengang Fakultät für Sport- und Gesundheitswissenschaften (Sportwissenschaften),TUM/Schools/Medicine and Health/Studienorganisation/Promotionen MH/Fakultät für Sport- und Gesundheitswissenschaften (Sportwissenschaften)
55265,TUXS51M,Studiengang Fakultät für Sport- und Gesundheitswissenschaften (Gesundheitswissenschaften),TUM/Schools/Medicine and Health/Studienorganisation/Promotionen MH/Fakultät für Sport- und Gesundheitswissenschaften (Gesundheitswissenschaften)
55266,TUXS51N,Studiengang Fakultät für Medizin,TUM/Schools/Medicine and Health/Studienorganisation/Promotionen MH/Fakultät für Medizin
55267,TUXS51O,Studiengang Sportwissenschaft,TUM/Schools/Medicine and Health/Studienorganisation/Promotionen MH/Sportwissenschaft
55268,TUXS51P,Studiengang Sportwissenschaft,TUM/Schools/Medicine and Health/Studienorganisation/Promotionen MH/Sportwissenschaft
55269,TUXS51Q,Studiengang Medizin,TUM/Schools/Medicine and Health/Studienorganisation/Promotionen MH/Medizin
55270,TUXS51R,Studiengang Medizin,TUM/Schools/Medicine and Health/Studienorganisation/Promotionen MH/Medizin
55271,TUXS51S,Studiengang Gastpromotion (ME),TUM/Schools/Medicine and Health/Studienorganisation/Promotionen MH/Gastpromotion (ME)
55277,TUS6SAF,"Professur für Sustainability Assessment of Food and Agricultural Systems (Prof. Cabernard, Joint Appointment der TUM School of Management und TUM School of Life Sciences)","TUM/Schools/Management/Departments/Economics and Policy/Sustainability Assessment of Food and Agricultural Systems (Prof. Cabernard, Joint Appointment der TUM School of Management und TUM School of Life Sciences)"
55278,TUXS233,Studiengang M.Sc. Medizintechnik,TUM/Schools/Engineering and Design/Studienorganisation/Mechanical Engineering/M.Sc. Medizintechnik
55279,TUXS234,Studiengang B.Sc. Ingenieur- und Werkstoffwissenschaften (PLUS),TUM/Schools/Engineering and Design/Studienorganisation/Mechanical Engineering/B.Sc. Ingenieur- und Werkstoffwissenschaften (PLUS)
55297,TUZVZTE,Zentrale Technik (ZA 4),TUM/Zentrale Verwaltung/Immobilien (ZA 4)/Zentrale Technik (ZA 4)
55298,TUZVMUC,Standort München (ZA 4),TUM/Zentrale Verwaltung/Immobilien (ZA 4)/Standort München (ZA 4)
55299,TUZVGAR,Standort Garching (ZA 4),TUM/Zentrale Verwaltung/Immobilien (ZA 4)/Standort Garching (ZA 4)
55300,TUZVWHS,Standort Weihenstephan (ZA 4),TUM/Zentrale Verwaltung/Immobilien (ZA 4)/Standort Weihenstephan (ZA 4)
55301,TUZVCIO,Campus im Olympiapark (ZA 4),TUM/Zentrale Verwaltung/Immobilien (ZA 4)/Standort München (ZA 4)/Baumanagement München (ZA 4)/Campus im Olympiapark (ZA 4)
55302,TUZVVUF,Vergaberecht und Flächenmanagement (ZA 4),TUM/Zentrale Verwaltung/Immobilien (ZA 4)/Ressourcenplanung (ZA 4)/Vergaberecht und Flächenmanagement (ZA 4)
55303,TUZVPUD,Prozesse und Digitalisierung (ZA 4),TUM/Zentrale Verwaltung/Immobilien (ZA 4)/Ressourcenplanung (ZA 4)/Prozesse und Digitalisierung (ZA 4)
55304,TUZVPUS,Personal und Stellen (ZA 4),TUM/Zentrale Verwaltung/Immobilien (ZA 4)/Ressourcenplanung (ZA 4)/Personal und Stellen (ZA 4)
55305,TUZVIGM,Infrastrukturelles Gebäudemanagement (ZA 4),TUM/Zentrale Verwaltung/Immobilien (ZA 4)/Standort Weihenstephan (ZA 4)/Gebäudemanagement Weihenstephan (ZA 4)/Infrastruktur Weihenstephan (ZA 4)/Infrastrukturelles Gebäudemanagement (ZA 4)
55306,TUZVEUM,Energie- und Medienversorgung (ZA 4),TUM/Zentrale Verwaltung/Immobilien (ZA 4)/Zentrale Technik (ZA 4)/Energie- und Medienversorgung (ZA 4)
55317,TUS4P9N,Professur für Plant Proteins and Nutrition (Prof. Weisz),TUM/Schools/Life Sciences/Departments/Life Science Engineering/Plant Proteins and Nutrition (Prof. Weisz)
55318,TUS4M1D,Professur für Translational Microbiome Data Integration (Prof. Schirmer),TUM/Schools/Life Sciences/Departments/Molecular Life Sciences/Translational Microbiome Data Integration (Prof. Schirmer)
55337,TUS7PMP,Professur für Mobility Policy (Prof. Loder),TUM/Schools/Social Sciences and Technology/Departments/Governance/Mobility Policy (Prof. Loder)
55338,TUS7LRD,Lehrstuhl für Law and Regulation of the Digital Transformation (Prof. Paal),TUM/Schools/Social Sciences and Technology/Departments/Governance/Law and Regulation of the Digital Transformation (Prof. Paal)
55357,TUS5DEA,Dekanin der TUM School of Medicine and Health,TUM/Schools/Medicine and Health/Dekan/in
55358,TUS5VRI,Prodekan Forschung und Innovation der TUM School of Medicine and Health,TUM/Schools/Medicine and Health/Prodekane/Forschung und Innovation
55359,TUS5VST,Prodekan Studium und Lehre der TUM School of Medicine and Health,TUM/Schools/Medicine and Health/Prodekane/Studium und Lehre
55360,TUS5VTD,Prodekanin Talent Management und Diversity der TUM School of Medicine and Health,TUM/Schools/Medicine and Health/Prodekane/Talent Management und Diversity
55361,TUS5VIO,Prodekan Informationsmanagement der TUM School of Medicine and Health,TUM/Schools/Medicine and Health/Prodekane/Informationsmanagement
55377,TUS2BJT,Lehrstuhl für Werkstoffe und Methoden des Digitalen Bauens (Prof. Lowke),TUM/Schools/Engineering and Design/Departments/Materials Engineering/Werkstoffe und Methoden des Digitalen Bauens (Prof. Lowke)
55397,TUS7AST,Lehrstuhl für Anthropology of Science and Technology (Prof. Niewöhner),"TUM/Schools/Social Sciences and Technology/Departments/Science, Technology and Society/Anthropology of Science and Technology (Prof. Niewöhner)"
55417,TUZVSOP,Sonderprojekte (ZA 4),TUM/Zentrale Verwaltung/Immobilien (ZA 4)/Ressourcenplanung (ZA 4)/Sonderprojekte (ZA 4)
55437,TUS1310,Lehrstuhl für Resource Aware Machine Learning (Prof. Sra),"TUM/Schools/Computation, Information and Technology/Departments/Mathematics/Resource Aware Machine Learning (Prof. Sra)"
55438,TUS1309,Lehrstuhl für Foundations of Deep Neural Networks (Prof. Jegelka),"TUM/Schools/Computation, Information and Technology/Departments/Computer Science/Foundations of Deep Neural Networks (Prof. Jegelka)"
55457,TUS5GF0,Geschäftsführung (MH) School Office,TUM/Schools/Medicine and Health/School Office/Geschäftsführung (MH)
55458,TUS5OTD,Dean's Office (MH) School Office,TUM/Schools/Medicine and Health/School Office/Dean's Office (MH)
55459,TUS5SAA,School and Academic Affairs (MH) School Office,TUM/Schools/Medicine and Health/School Office/School and Academic Affairs (MH)
55460,TUS5STO,Student Office (MH) School Office,TUM/Schools/Medicine and Health/School Office/Student Office (MH)
55461,TUS5EK0,Ethikkommissionen,TUM/Schools/Medicine and Health/Ethikkommissionen
55462,TUS5EK1,Ethikkommission nicht-med.,TUM/Schools/Medicine and Health/Ethikkommissionen/Ethikkommission nicht-med.
55463,TUS5WTK,Fachschaftsvertretung,TUM/Schools/Medicine and Health/Fachschaftsvertretung
55464,TUS5WEK,Weitere Einheiten MRI,TUM/Schools/Medicine and Health/Weitere Einheiten MRI
55465,TUS5LPP,Weitere Lehrstühle und Professuren Preclinical Medicine,TUM/Schools/Medicine and Health/Departments/Preclinical Medicine/Weitere Lehrstühle und Professuren Preclinical Medicine
55466,TUS5LMU,Kooperationen mit der LMU,TUM/Schools/Medicine and Health/Departments/Preclinical Medicine/Kooperationen mit der LMU
55467,TUS5LPC,Weitere Lehrstühle und Professuren Clinical Medicine,TUM/Schools/Medicine and Health/Departments/Clinical Medicine/Weitere Lehrstühle und Professuren Clinical Medicine
55497,TUS1311,Professur für Kryptographie (Prof. Panny),"TUM/Schools/Computation, Information and Technology/Departments/Mathematics/Kryptographie (Prof. Panny)"
55517,TUS7SFZ,Schülerforschungszentrum Oberland,TUM/Schools/Social Sciences and Technology/Schülerforschungszentrum Oberland
55518,TUZEBAC,Bavarian AM Cluster,"TUM/Integrative Research Institutes/Munich Institute of Integrated Materials, Energy and Process Engineering (MEP)/Bavarian AM Cluster"
55537,TUXS60R,Studiengang B.Sc. Management and Data Science,TUM/Schools/Management/Studienorganisation/School of Management Standort Heilbronn/B.Sc. Management and Data Science
55538,TUXS415,"Studiengang M.Sc. AgriFood Economics, Policy and Regulation","TUM/Schools/Life Sciences/Studienorganisation/Agrar- und Gartenbauwissenschaften/Agrarwissenschaften/M.Sc. AgriFood Economics, Policy and Regulation"
55557,TUXS729,Studiengang M.Sc. AI in Society,"TUM/Schools/Social Sciences and Technology/Studienorganisation/Political, Social and Educational Sciences/AI in Society/M.Sc. AI in Society"
55558,TUXS416,Studiengang M.Sc. Sustainable Food (GIST TUM Asia),TUM/Schools/Life Sciences/Studienorganisation/Lebensmittelchemie und Sustainable Food/Sustainable Food/M.Sc. Sustainable Food (GIST TUM Asia)
55577,TUS4C1B,Professur für Clinical Microbiome (Prof. Gerner),TUM/Schools/Life Sciences/Departments/Molecular Life Sciences/Clinical Microbiome (Prof. Gerner)
55597,TUS1312,Professur für Darstellungstheorie (Prof. Kus),"TUM/Schools/Computation, Information and Technology/Departments/Mathematics/Darstellungstheorie (Prof. Kus)"
55637,TUS4D5B,Professur für Data Science in Systems Biology (Prof. List),TUM/Schools/Life Sciences/Departments/Molecular Life Sciences/Data Science in Systems Biology (Prof. List)
55657,TUS6SIG,Study Support and International Affairs (MGT) - School Office,TUM/Schools/Management/School Office/Study Support and International Affairs (MGT)
55677,TUS7PTL,Professur für Psychologie des Lehren und Lernens (Prof. Holzberger),TUM/Schools/Social Sciences and Technology/Departments/Educational Sciences/Psychologie des Lehren und Lernens (Prof. Holzberger)
55717,TUS2TSG,Lehrstuhl für Test und Simulation für Gasturbinen (Prof. Ardey),TUM/Schools/Engineering and Design/Departments/Aerospace and Geodesy/Test und Simulation für Gasturbinen (Prof. Ardey)
55737,TUPEVLM,TUM Venture Labs,TUM/Partnerschaftliche Einrichtungen/TUM Venture Labs
55757,TUXS730,"Studiengang M.Ed. Biologie, Informatik","TUM/Schools/Social Sciences and Technology/Studienorganisation/Gymnasiales Lehramt/Master of Education Naturwissenschaftliche Bildung/M.Ed. Biologie, Informatik"
55779,TUS7SOC,Professur für Societal Computing (Prof. Papakyriakopoulos),TUM/Schools/Social Sciences and Technology/Departments/Governance/Societal Computing (Prof. Papakyriakopoulos)
55797,TUMEIS3,Lehrstuhl für Health Informatics (Prof. Schuller),TUM/Schools/Medicine and Health/Departments/Clinical Medicine/Institut für KI und Informatik in der Medizin (Prof. Rückert)/Health Informatics (Prof. Schuller)
55818,TUS1313,Lehrstuhl für Interpretable and Reliable Machine Learning (Prof. Akata-Schulz),"TUM/Schools/Computation, Information and Technology/Departments/Computer Science/Interpretable and Reliable Machine Learning (Prof. Akata-Schulz)"
55837,TUXS235,Studiengang M.Sc. Rail and Urban Transport,TUM/Schools/Engineering and Design/Studienorganisation/Civil and Environmental Engineering/M.Sc. Rail and Urban Transport
55838,TUXS236,Studiengang M.Sc. Logistics Engineering and Management,TUM/Schools/Engineering and Design/Studienorganisation/Civil and Environmental Engineering/M.Sc. Logistics Engineering and Management
55839,TUXS237,Studiengang M.Sc. Human Factors Engineering,TUM/Schools/Engineering and Design/Studienorganisation/Interdisciplinary Engineering/M.Sc. Human Factors Engineering
55857,TUS7HCC,Lehrstuhl für Human-Centered Computing (Prof. Diesner),TUM/Schools/Social Sciences and Technology/Departments/Governance/Human-Centered Computing (Prof. Diesner)
55859,TUS7PGT,Professur für Public Policy for the Green Transition (Prof. Egli),TUM/Schools/Social Sciences and Technology/Departments/Governance/Public Policy for the Green Transition (Prof. Egli)
55877,TUPEVL1,BUILT ENVIRONMENT,TUM/Partnerschaftliche Einrichtungen/TUM Venture Labs/BUILT ENVIRONMENT
55878,TUPEVL2,CHEM SPACE,TUM/Partnerschaftliche Einrichtungen/TUM Venture Labs/CHEM SPACE
55879,TUPEVL3,QUANTUM,TUM/Partnerschaftliche Einrichtungen/TUM Venture Labs/QUANTUM
